ts_client,phase,type,thread_id,query_name,latency_ms,freshness_ms,extra
1768291173087,htap,OLTP_BATCH,8,BATCH,65,,statements=1002
1768291173092,htap,OLTP_BATCH,1,BATCH,56,,statements=1002
1768291173108,htap,OLTP_BATCH,3,BATCH,61,,statements=1002
1768291173109,htap,OLTP_BATCH,7,BATCH,65,,statements=1002
1768291173110,htap,OLTP_BATCH,0,BATCH,64,,statements=1002
1768291173119,htap,OLTP_BATCH,5,BATCH,67,,statements=1002
1768291173127,htap,OLTP_BATCH,4,BATCH,65,,statements=1002
1768291173131,htap,OLTP_BATCH,6,BATCH,59,,statements=1002
1768291173137,htap,OLTP_BATCH,2,BATCH,57,,statements=1002
1768291173142,htap,OLTP_BATCH,9,BATCH,60,,statements=1002
1768291173150,htap,OLTP_BATCH,8,BATCH,61,,statements=1002
1768291173155,htap,OLTP_BATCH,1,BATCH,62,,statements=1002
1768291173171,htap,OLTP_BATCH,7,BATCH,61,,statements=1002
1768291173171,htap,OLTP_BATCH,3,BATCH,62,,statements=1002
1768291173174,htap,OLTP_BATCH,0,BATCH,62,,statements=1002
1768291173181,htap,OLAP_QUERY,4,MAIN_OLAP,24,27374,
1768291173186,htap,OLTP_BATCH,5,BATCH,65,,statements=1002
1768291173192,htap,OLTP_BATCH,6,BATCH,59,,statements=1002
1768291173199,htap,OLTP_BATCH,2,BATCH,60,,statements=1002
1768291173201,htap,OLTP_BATCH,4,BATCH,72,,statements=1002
1768291173205,htap,OLTP_BATCH,9,BATCH,61,,statements=1002
1768291173214,htap,OLTP_BATCH,8,BATCH,62,,statements=1002
1768291173231,htap,OLTP_BATCH,7,BATCH,58,,statements=1002
1768291173232,htap,OLTP_BATCH,3,BATCH,59,,statements=1002
1768291173233,htap,OLTP_BATCH,1,BATCH,76,,statements=1002
1768291173236,htap,OLTP_BATCH,0,BATCH,61,,statements=1002
1768291173281,htap,OLAP_QUERY,0,MAIN_OLAP,31,27467,
1768291173284,htap,OLAP_QUERY,2,MAIN_OLAP,45,27458,
1768291173284,htap,OLTP_BATCH,6,BATCH,90,,statements=1002
1768291173285,htap,OLTP_BATCH,9,BATCH,78,,statements=1002
1768291173285,htap,OLTP_BATCH,8,BATCH,69,,statements=1002
1768291173285,htap,OLTP_BATCH,5,BATCH,94,,statements=1002
1768291173285,htap,OLTP_BATCH,4,BATCH,82,,statements=1002
1768291173285,htap,OLTP_BATCH,2,BATCH,84,,statements=1002
1768291173296,htap,OLTP_BATCH,3,BATCH,62,,statements=1002
1768291173297,htap,OLTP_BATCH,1,BATCH,62,,statements=1002
1768291173300,htap,OLTP_BATCH,7,BATCH,66,,statements=1002
1768291173305,htap,OLTP_BATCH,0,BATCH,68,,statements=1002
1768291173344,htap,OLAP_QUERY,1,MAIN_OLAP,29,27529,
1768291173353,htap,OLTP_BATCH,9,BATCH,65,,statements=1002
1768291173354,htap,OLTP_BATCH,4,BATCH,66,,statements=1002
1768291173356,htap,OLTP_BATCH,5,BATCH,68,,statements=1002
1768291173358,htap,OLTP_BATCH,6,BATCH,71,,statements=1002
1768291173360,htap,OLTP_BATCH,1,BATCH,61,,statements=1002
1768291173364,htap,OLTP_BATCH,3,BATCH,66,,statements=1002
1768291173366,htap,OLTP_BATCH,0,BATCH,59,,statements=1002
1768291173366,htap,OLTP_BATCH,2,BATCH,78,,statements=1002
1768291173368,htap,OLTP_BATCH,7,BATCH,66,,statements=1002
1768291173371,htap,OLTP_BATCH,8,BATCH,83,,statements=1002
1768291173420,htap,OLTP_BATCH,9,BATCH,65,,statements=1002
1768291173420,htap,OLTP_BATCH,5,BATCH,62,,statements=1002
1768291173421,htap,OLTP_BATCH,4,BATCH,64,,statements=1002
1768291173425,htap,OLTP_BATCH,6,BATCH,65,,statements=1002
1768291173427,htap,OLTP_BATCH,2,BATCH,60,,statements=1002
1768291173430,htap,OLTP_BATCH,3,BATCH,61,,statements=1002
1768291173431,htap,OLTP_BATCH,1,BATCH,69,,statements=1002
1768291173436,htap,OLTP_BATCH,0,BATCH,68,,statements=1002
1768291173439,htap,OLTP_BATCH,7,BATCH,69,,statements=1002
1768291173443,htap,OLTP_BATCH,8,BATCH,71,,statements=1002
1768291173484,htap,OLTP_BATCH,4,BATCH,62,,statements=1002
1768291173484,htap,OLTP_BATCH,6,BATCH,57,,statements=1002
1768291173486,htap,OLTP_BATCH,2,BATCH,57,,statements=1002
1768291173486,htap,OLTP_BATCH,5,BATCH,64,,statements=1002
1768291173488,htap,OLTP_BATCH,9,BATCH,66,,statements=1002
1768291173497,htap,OLTP_BATCH,1,BATCH,64,,statements=1002
1768291173507,htap,OLTP_BATCH,3,BATCH,75,,statements=1002
1768291173507,htap,OLTP_BATCH,0,BATCH,69,,statements=1002
1768291173508,htap,OLTP_BATCH,8,BATCH,63,,statements=1002
1768291173510,htap,OLTP_BATCH,7,BATCH,68,,statements=1002
1768291173551,htap,OLTP_BATCH,4,BATCH,65,,statements=1002
1768291173553,htap,OLTP_BATCH,6,BATCH,66,,statements=1002
1768291173553,htap,OLTP_BATCH,5,BATCH,65,,statements=1002
1768291173556,htap,OLTP_BATCH,2,BATCH,68,,statements=1002
1768291173567,htap,OLTP_BATCH,1,BATCH,68,,statements=1002
1768291173567,htap,OLTP_BATCH,9,BATCH,77,,statements=1002
1768291173571,htap,OLTP_BATCH,0,BATCH,62,,statements=1002
1768291173573,htap,OLTP_BATCH,3,BATCH,64,,statements=1002
1768291173578,htap,OLTP_BATCH,8,BATCH,68,,statements=1002
1768291173579,htap,OLTP_BATCH,7,BATCH,66,,statements=1002
1768291173609,htap,OLAP_QUERY,3,MAIN_OLAP,23,27730,
1768291173617,htap,OLTP_BATCH,2,BATCH,58,,statements=1002
1768291173618,htap,OLTP_BATCH,6,BATCH,63,,statements=1002
1768291173618,htap,OLTP_BATCH,4,BATCH,64,,statements=1002
1768291173622,htap,OLTP_BATCH,5,BATCH,67,,statements=1002
1768291173624,htap,OLTP_BATCH,9,BATCH,55,,statements=1002
1768291173628,htap,OLTP_BATCH,1,BATCH,59,,statements=1002
1768291173638,htap,OLTP_BATCH,3,BATCH,62,,statements=1002
1768291173641,htap,OLTP_BATCH,0,BATCH,68,,statements=1002
1768291173643,htap,OLTP_BATCH,8,BATCH,63,,statements=1002
1768291173647,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,27786,
1768291173649,htap,OLTP_BATCH,7,BATCH,68,,statements=1002
1768291173681,htap,OLTP_BATCH,2,BATCH,63,,statements=1002
1768291173691,htap,OLTP_BATCH,9,BATCH,65,,statements=1002
1768291173691,htap,OLTP_BATCH,1,BATCH,61,,statements=1002
1768291173694,htap,OLTP_BATCH,4,BATCH,74,,statements=1002
1768291173699,htap,OLTP_BATCH,6,BATCH,79,,statements=1002
1768291173703,htap,OLTP_BATCH,0,BATCH,61,,statements=1002
1768291173705,htap,OLTP_BATCH,8,BATCH,60,,statements=1002
1768291173706,htap,OLTP_BATCH,3,BATCH,66,,statements=1002
1768291173707,htap,OLTP_BATCH,7,BATCH,56,,statements=1002
1768291173707,htap,OLTP_BATCH,5,BATCH,83,,statements=1002
1768291173732,htap,OLAP_QUERY,4,MAIN_OLAP,32,27830,
1768291173757,htap,OLTP_BATCH,2,BATCH,75,,statements=1002
1768291173758,htap,OLTP_BATCH,9,BATCH,65,,statements=1002
1768291173760,htap,OLTP_BATCH,1,BATCH,67,,statements=1002
1768291173762,htap,OLTP_BATCH,3,BATCH,53,,statements=1002
1768291173764,htap,OLTP_BATCH,4,BATCH,68,,statements=1002
1768291173764,htap,OLTP_BATCH,7,BATCH,55,,statements=1002
1768291173768,htap,OLTP_BATCH,8,BATCH,61,,statements=1002
1768291173769,htap,OLTP_BATCH,0,BATCH,64,,statements=1002
1768291173771,htap,OLTP_BATCH,6,BATCH,70,,statements=1002
1768291173771,htap,OLTP_BATCH,5,BATCH,63,,statements=1002
1768291173825,htap,OLTP_BATCH,2,BATCH,65,,statements=1002
1768291173828,htap,OLTP_BATCH,9,BATCH,66,,statements=1002
1768291173831,htap,OLTP_BATCH,1,BATCH,68,,statements=1002
1768291173831,htap,OLTP_BATCH,3,BATCH,67,,statements=1002
1768291173833,htap,OLTP_BATCH,8,BATCH,63,,statements=1002
1768291173834,htap,OLTP_BATCH,4,BATCH,68,,statements=1002
1768291173834,htap,OLTP_BATCH,6,BATCH,62,,statements=1002
1768291173840,htap,OLAP_QUERY,2,MAIN_OLAP,43,27933,
1768291173840,htap,OLTP_BATCH,5,BATCH,67,,statements=1002
1768291173845,htap,OLTP_BATCH,7,BATCH,79,,statements=1002
1768291173845,htap,OLAP_QUERY,0,MAIN_OLAP,55,27930,
1768291173848,htap,OLTP_BATCH,0,BATCH,77,,statements=1002
1768291173897,htap,OLAP_QUERY,1,MAIN_OLAP,47,27993,
1768291173899,htap,OLTP_BATCH,3,BATCH,65,,statements=1002
1768291173899,htap,OLTP_BATCH,4,BATCH,63,,statements=1002
1768291173902,htap,OLTP_BATCH,1,BATCH,69,,statements=1002
1768291173906,htap,OLTP_BATCH,8,BATCH,71,,statements=1002
1768291173907,htap,OLTP_BATCH,2,BATCH,80,,statements=1002
1768291173907,htap,OLTP_BATCH,7,BATCH,60,,statements=1002
1768291173908,htap,OLTP_BATCH,9,BATCH,78,,statements=1002
1768291173913,htap,OLTP_BATCH,0,BATCH,63,,statements=1002
1768291173913,htap,OLTP_BATCH,6,BATCH,76,,statements=1002
1768291173919,htap,OLTP_BATCH,5,BATCH,77,,statements=1002
1768291173962,htap,OLTP_BATCH,4,BATCH,61,,statements=1002
1768291173965,htap,OLTP_BATCH,3,BATCH,63,,statements=1002
1768291173969,htap,OLTP_BATCH,8,BATCH,61,,statements=1002
1768291173969,htap,OLTP_BATCH,1,BATCH,65,,statements=1002
1768291173970,htap,OLTP_BATCH,2,BATCH,61,,statements=1002
1768291173975,htap,OLTP_BATCH,9,BATCH,65,,statements=1002
1768291173977,htap,OLTP_BATCH,7,BATCH,67,,statements=1002
1768291173985,htap,OLTP_BATCH,5,BATCH,64,,statements=1002
1768291173988,htap,OLTP_BATCH,6,BATCH,72,,statements=1002
1768291173996,htap,OLTP_BATCH,0,BATCH,81,,statements=1002
1768291174031,htap,OLTP_BATCH,2,BATCH,59,,statements=1002
1768291174031,htap,OLTP_BATCH,9,BATCH,54,,statements=1002
1768291174031,htap,OLTP_BATCH,8,BATCH,60,,statements=1002
1768291174031,htap,OLTP_BATCH,1,BATCH,60,,statements=1002
1768291174031,htap,OLTP_BATCH,4,BATCH,67,,statements=1002
1768291174035,htap,OLTP_BATCH,3,BATCH,68,,statements=1002
1768291174041,htap,OLTP_BATCH,5,BATCH,54,,statements=1002
1768291174045,htap,OLTP_BATCH,7,BATCH,66,,statements=1002
1768291174049,htap,OLTP_BATCH,6,BATCH,60,,statements=1002
1768291174080,htap,OLTP_BATCH,0,BATCH,82,,statements=1002
1768291174092,htap,OLTP_BATCH,1,BATCH,59,,statements=1002
1768291174094,htap,OLTP_BATCH,2,BATCH,61,,statements=1002
1768291174095,htap,OLTP_BATCH,4,BATCH,62,,statements=1002
1768291174096,htap,OLTP_BATCH,8,BATCH,63,,statements=1002
1768291174096,htap,OLTP_BATCH,9,BATCH,63,,statements=1002
1768291174100,htap,OLTP_BATCH,3,BATCH,63,,statements=1002
1768291174105,htap,OLTP_BATCH,5,BATCH,62,,statements=1002
1768291174110,htap,OLTP_BATCH,6,BATCH,60,,statements=1002
1768291174112,htap,OLTP_BATCH,7,BATCH,65,,statements=1002
1768291174153,htap,OLTP_BATCH,0,BATCH,70,,statements=1002
1768291174158,htap,OLAP_QUERY,3,MAIN_OLAP,33,28258,
1768291174161,htap,OLTP_BATCH,1,BATCH,67,,statements=1002
1768291174161,htap,OLTP_BATCH,8,BATCH,63,,statements=1002
1768291174162,htap,OLTP_BATCH,9,BATCH,64,,statements=1002
1768291174163,htap,OLTP_BATCH,4,BATCH,66,,statements=1002
1768291174164,htap,OLTP_BATCH,2,BATCH,68,,statements=1002
1768291174168,htap,OLTP_BATCH,3,BATCH,66,,statements=1002
1768291174189,htap,OLTP_BATCH,5,BATCH,81,,statements=1002
1768291174189,htap,OLTP_BATCH,6,BATCH,76,,statements=1002
1768291174189,htap,OLTP_BATCH,7,BATCH,75,,statements=1002
1768291174220,htap,OLTP_BATCH,1,BATCH,57,,statements=1002
1768291174222,htap,OLTP_BATCH,0,BATCH,68,,statements=1002
1768291174223,htap,OLTP_BATCH,9,BATCH,59,,statements=1002
1768291174225,htap,OLTP_BATCH,2,BATCH,59,,statements=1002
1768291174226,htap,OLTP_BATCH,4,BATCH,61,,statements=1002
1768291174227,htap,OLTP_BATCH,8,BATCH,64,,statements=1002
1768291174244,htap,OLTP_BATCH,3,BATCH,74,,statements=1002
1768291174253,htap,OLTP_BATCH,6,BATCH,62,,statements=1002
1768291174257,htap,OLTP_BATCH,5,BATCH,66,,statements=1002
1768291174259,htap,OLTP_BATCH,7,BATCH,68,,statements=1002
1768291174272,htap,OLAP_QUERY,4,MAIN_OLAP,27,28261,
1768291174280,htap,OLTP_BATCH,0,BATCH,57,,statements=1002
1768291174284,htap,OLTP_BATCH,4,BATCH,57,,statements=1002
1768291174286,htap,OLTP_BATCH,1,BATCH,65,,statements=1002
1768291174289,htap,OLTP_BATCH,8,BATCH,60,,statements=1002
1768291174294,htap,OLTP_BATCH,9,BATCH,69,,statements=1002
1768291174299,htap,OLTP_BATCH,2,BATCH,72,,statements=1002
1768291174310,htap,OLTP_BATCH,3,BATCH,64,,statements=1002
1768291174316,htap,OLTP_BATCH,6,BATCH,61,,statements=1002
1768291174325,htap,OLTP_BATCH,5,BATCH,66,,statements=1002
1768291174327,htap,OLTP_BATCH,7,BATCH,66,,statements=1002
1768291174341,htap,OLTP_BATCH,0,BATCH,59,,statements=1002
1768291174344,htap,OLTP_BATCH,4,BATCH,58,,statements=1002
1768291174349,htap,OLTP_BATCH,1,BATCH,61,,statements=1002
1768291174357,htap,OLTP_BATCH,8,BATCH,66,,statements=1002
1768291174360,htap,OLTP_BATCH,9,BATCH,60,,statements=1002
1768291174371,htap,OLTP_BATCH,2,BATCH,70,,statements=1002
1768291174391,htap,OLTP_BATCH,6,BATCH,73,,statements=1002
1768291174395,htap,OLTP_BATCH,3,BATCH,83,,statements=1002
1768291174401,htap,OLTP_BATCH,5,BATCH,74,,statements=1002
1768291174402,htap,OLTP_BATCH,7,BATCH,73,,statements=1002
1768291174416,htap,OLAP_QUERY,2,MAIN_OLAP,55,28369,
1768291174418,htap,OLAP_QUERY,0,MAIN_OLAP,60,28374,
1768291174419,htap,OLTP_BATCH,0,BATCH,76,,statements=1002
1768291174425,htap,OLTP_BATCH,9,BATCH,63,,statements=1002
1768291174437,htap,OLTP_BATCH,2,BATCH,64,,statements=1002
1768291174438,htap,OLAP_QUERY,1,MAIN_OLAP,33,28427,
1768291174439,htap,OLTP_BATCH,1,BATCH,87,,statements=1002
1768291174443,htap,OLTP_BATCH,8,BATCH,84,,statements=1002
1768291174446,htap,OLTP_BATCH,4,BATCH,100,,statements=1002
1768291174459,htap,OLTP_BATCH,6,BATCH,66,,statements=1002
1768291174466,htap,OLTP_BATCH,3,BATCH,69,,statements=1002
1768291174466,htap,OLTP_BATCH,7,BATCH,62,,statements=1002
1768291174483,htap,OLTP_BATCH,0,BATCH,62,,statements=1002
1768291174485,htap,OLTP_BATCH,5,BATCH,82,,statements=1002
1768291174485,htap,OLTP_BATCH,9,BATCH,58,,statements=1002
1768291174501,htap,OLTP_BATCH,2,BATCH,62,,statements=1002
1768291174506,htap,OLTP_BATCH,4,BATCH,59,,statements=1002
1768291174507,htap,OLTP_BATCH,8,BATCH,62,,statements=1002
1768291174509,htap,OLTP_BATCH,1,BATCH,68,,statements=1002
1768291174523,htap,OLTP_BATCH,6,BATCH,62,,statements=1002
1768291174527,htap,OLTP_BATCH,3,BATCH,60,,statements=1002
1768291174535,htap,OLTP_BATCH,7,BATCH,66,,statements=1002
1768291174548,htap,OLTP_BATCH,0,BATCH,63,,statements=1002
1768291174548,htap,OLTP_BATCH,9,BATCH,61,,statements=1002
1768291174550,htap,OLTP_BATCH,5,BATCH,64,,statements=1002
1768291174562,htap,OLTP_BATCH,2,BATCH,59,,statements=1002
1768291174565,htap,OLTP_BATCH,8,BATCH,56,,statements=1002
1768291174573,htap,OLTP_BATCH,4,BATCH,65,,statements=1002
1768291174573,htap,OLTP_BATCH,1,BATCH,62,,statements=1002
1768291174585,htap,OLTP_BATCH,6,BATCH,60,,statements=1002
1768291174588,htap,OLTP_BATCH,3,BATCH,60,,statements=1002
1768291174609,htap,OLTP_BATCH,7,BATCH,72,,statements=1002
1768291174615,htap,OLTP_BATCH,0,BATCH,65,,statements=1002
1768291174616,htap,OLTP_BATCH,5,BATCH,65,,statements=1002
1768291174617,htap,OLTP_BATCH,9,BATCH,67,,statements=1002
1768291174629,htap,OLTP_BATCH,2,BATCH,65,,statements=1002
1768291174631,htap,OLTP_BATCH,8,BATCH,64,,statements=1002
1768291174646,htap,OLTP_BATCH,4,BATCH,71,,statements=1002
1768291174646,htap,OLTP_BATCH,1,BATCH,71,,statements=1002
1768291174652,monitor,OLAP_FRESHNESS,-1,MONITOR_QUERY,0,28676,
1768291174652,htap,OLTP_BATCH,3,BATCH,62,,statements=1002
1768291174654,htap,OLTP_BATCH,6,BATCH,67,,statements=1002
1768291174674,htap,OLTP_BATCH,7,BATCH,62,,statements=1002
1768291174678,htap,OLTP_BATCH,5,BATCH,60,,statements=1002
1768291174687,htap,OLAP_QUERY,3,MAIN_OLAP,24,28687,
1768291174687,htap,OLTP_BATCH,9,BATCH,68,,statements=1002
1768291174688,htap,OLTP_BATCH,0,BATCH,71,,statements=1002
1768291174697,htap,OLTP_BATCH,8,BATCH,64,,statements=1002
1768291174698,htap,OLTP_BATCH,2,BATCH,67,,statements=1002
1768291174711,htap,OLTP_BATCH,1,BATCH,64,,statements=1002
1768291174712,htap,OLTP_BATCH,4,BATCH,64,,statements=1002
1768291174724,htap,OLTP_BATCH,6,BATCH,68,,statements=1002
1768291174727,htap,OLTP_BATCH,3,BATCH,73,,statements=1002
1768291174741,htap,OLTP_BATCH,7,BATCH,65,,statements=1002
1768291174742,htap,OLTP_BATCH,5,BATCH,62,,statements=1002
1768291174746,htap,OLTP_BATCH,9,BATCH,57,,statements=1002
1768291174754,htap,OLTP_BATCH,2,BATCH,54,,statements=1002
1768291174754,htap,OLTP_BATCH,0,BATCH,64,,statements=1002
1768291174762,htap,OLTP_BATCH,8,BATCH,63,,statements=1002
1768291174776,htap,OLTP_BATCH,1,BATCH,63,,statements=1002
1768291174784,htap,OLTP_BATCH,4,BATCH,70,,statements=1002
1768291174789,htap,OLTP_BATCH,6,BATCH,63,,statements=1002
1768291174794,htap,OLTP_BATCH,3,BATCH,66,,statements=1002
1768291174803,htap,OLTP_BATCH,7,BATCH,59,,statements=1002
1768291174810,htap,OLTP_BATCH,5,BATCH,66,,statements=1002
1768291174820,htap,OLAP_QUERY,4,MAIN_OLAP,37,28801,
1768291174821,htap,OLTP_BATCH,0,BATCH,65,,statements=1002
1768291174822,htap,OLTP_BATCH,9,BATCH,74,,statements=1002
1768291174828,htap,OLTP_BATCH,2,BATCH,73,,statements=1002
1768291174833,htap,OLTP_BATCH,8,BATCH,69,,statements=1002
1768291174846,htap,OLTP_BATCH,1,BATCH,68,,statements=1002
1768291174847,htap,OLTP_BATCH,4,BATCH,61,,statements=1002
1768291174862,htap,OLTP_BATCH,6,BATCH,71,,statements=1002
1768291174865,htap,OLTP_BATCH,3,BATCH,69,,statements=1002
1768291174874,htap,OLTP_BATCH,7,BATCH,69,,statements=1002
1768291174882,htap,OLTP_BATCH,9,BATCH,58,,statements=1002
1768291174889,htap,OLTP_BATCH,5,BATCH,77,,statements=1002
1768291174893,htap,OLTP_BATCH,0,BATCH,71,,statements=1002
1768291174901,htap,OLTP_BATCH,8,BATCH,66,,statements=1002
1768291174905,htap,OLTP_BATCH,2,BATCH,75,,statements=1002
1768291174914,htap,OLTP_BATCH,1,BATCH,66,,statements=1002
1768291174937,htap,OLTP_BATCH,4,BATCH,88,,statements=1002
1768291174958,htap,OLTP_BATCH,7,BATCH,83,,statements=1002
1768291174958,htap,OLTP_BATCH,3,BATCH,91,,statements=1002
1768291174966,htap,OLAP_QUERY,2,MAIN_OLAP,41,28945,
1768291174969,htap,OLAP_QUERY,0,MAIN_OLAP,46,28947,
1768291174970,htap,OLAP_QUERY,1,MAIN_OLAP,27,28967,
1768291174982,htap,OLTP_BATCH,6,BATCH,118,,statements=1002
1768291174982,htap,OLTP_BATCH,5,BATCH,91,,statements=1002
1768291175005,htap,OLTP_BATCH,8,BATCH,102,,statements=1002
1768291175005,htap,OLTP_BATCH,0,BATCH,111,,statements=1002
1768291175005,htap,OLTP_BATCH,2,BATCH,98,,statements=1002
1768291175005,htap,OLTP_BATCH,9,BATCH,120,,statements=1002
1768291175031,htap,OLTP_BATCH,4,BATCH,92,,statements=1002
1768291175031,htap,OLTP_BATCH,1,BATCH,115,,statements=1002
1768291175032,htap,OLTP_BATCH,7,BATCH,71,,statements=1002
1768291175032,htap,OLTP_BATCH,3,BATCH,72,,statements=1002
1768291175040,htap,OLTP_BATCH,6,BATCH,56,,statements=1002
1768291175042,htap,OLTP_BATCH,5,BATCH,58,,statements=1002
1768291175063,htap,OLTP_BATCH,9,BATCH,57,,statements=1002
1768291175067,htap,OLTP_BATCH,2,BATCH,60,,statements=1002
1768291175067,htap,OLTP_BATCH,0,BATCH,61,,statements=1002
1768291175070,htap,OLTP_BATCH,8,BATCH,63,,statements=1002
1768291175096,htap,OLTP_BATCH,3,BATCH,62,,statements=1002
1768291175096,htap,OLTP_BATCH,7,BATCH,62,,statements=1002
1768291175096,htap,OLTP_BATCH,4,BATCH,63,,statements=1002
1768291175102,htap,OLTP_BATCH,6,BATCH,61,,statements=1002
1768291175106,htap,OLTP_BATCH,1,BATCH,73,,statements=1002
1768291175106,htap,OLTP_BATCH,5,BATCH,62,,statements=1002
1768291175138,htap,OLTP_BATCH,9,BATCH,73,,statements=1002
1768291175140,htap,OLTP_BATCH,2,BATCH,72,,statements=1002
1768291175140,htap,OLTP_BATCH,0,BATCH,71,,statements=1002
1768291175140,htap,OLTP_BATCH,8,BATCH,68,,statements=1002
1768291175156,htap,OLTP_BATCH,7,BATCH,58,,statements=1002
1768291175159,htap,OLTP_BATCH,3,BATCH,61,,statements=1002
1768291175161,htap,OLTP_BATCH,4,BATCH,63,,statements=1002
1768291175162,htap,OLTP_BATCH,6,BATCH,58,,statements=1002
1768291175168,htap,OLTP_BATCH,1,BATCH,59,,statements=1002
1768291175183,htap,OLTP_BATCH,5,BATCH,74,,statements=1002
1768291175200,htap,OLTP_BATCH,9,BATCH,61,,statements=1002
1768291175201,htap,OLTP_BATCH,8,BATCH,59,,statements=1002
1768291175205,htap,OLTP_BATCH,0,BATCH,62,,statements=1002
1768291175208,htap,OLTP_BATCH,2,BATCH,65,,statements=1002
1768291175221,htap,OLAP_QUERY,3,MAIN_OLAP,29,29140,
1768291175223,htap,OLTP_BATCH,7,BATCH,65,,statements=1002
1768291175224,htap,OLTP_BATCH,6,BATCH,61,,statements=1002
1768291175224,htap,OLTP_BATCH,3,BATCH,64,,statements=1002
1768291175231,htap,OLTP_BATCH,4,BATCH,67,,statements=1002
1768291175233,htap,OLTP_BATCH,1,BATCH,63,,statements=1002
1768291175251,htap,OLTP_BATCH,5,BATCH,66,,statements=1002
1768291175269,htap,OLTP_BATCH,8,BATCH,65,,statements=1002
1768291175269,htap,OLTP_BATCH,0,BATCH,62,,statements=1002
1768291175277,htap,OLTP_BATCH,9,BATCH,74,,statements=1002
1768291175282,htap,OLTP_BATCH,2,BATCH,72,,statements=1002
1768291175285,htap,OLTP_BATCH,7,BATCH,60,,statements=1002
1768291175289,htap,OLTP_BATCH,6,BATCH,63,,statements=1002
1768291175290,htap,OLTP_BATCH,3,BATCH,64,,statements=1002
1768291175298,htap,OLTP_BATCH,4,BATCH,66,,statements=1002
1768291175304,htap,OLTP_BATCH,1,BATCH,69,,statements=1002
1768291175320,htap,OLTP_BATCH,5,BATCH,67,,statements=1002
1768291175335,htap,OLTP_BATCH,8,BATCH,64,,statements=1002
1768291175336,htap,OLTP_BATCH,0,BATCH,66,,statements=1002
1768291175346,htap,OLTP_BATCH,9,BATCH,67,,statements=1002
1768291175347,htap,OLTP_BATCH,2,BATCH,63,,statements=1002
1768291175349,htap,OLTP_BATCH,7,BATCH,62,,statements=1002
1768291175356,htap,OLTP_BATCH,6,BATCH,65,,statements=1002
1768291175360,htap,OLTP_BATCH,3,BATCH,68,,statements=1002
1768291175365,htap,OLAP_QUERY,4,MAIN_OLAP,33,29273,
1768291175371,htap,OLTP_BATCH,4,BATCH,71,,statements=1002
1768291175372,htap,OLTP_BATCH,1,BATCH,66,,statements=1002
1768291175396,htap,OLTP_BATCH,5,BATCH,75,,statements=1002
1768291175399,htap,OLTP_BATCH,0,BATCH,60,,statements=1002
1768291175406,htap,OLTP_BATCH,8,BATCH,69,,statements=1002
1768291175411,htap,OLTP_BATCH,2,BATCH,62,,statements=1002
1768291175414,htap,OLTP_BATCH,9,BATCH,65,,statements=1002
1768291175416,htap,OLTP_BATCH,7,BATCH,64,,statements=1002
1768291175418,htap,OLTP_BATCH,6,BATCH,60,,statements=1002
1768291175437,htap,OLTP_BATCH,4,BATCH,64,,statements=1002
1768291175439,htap,OLTP_BATCH,1,BATCH,65,,statements=1002
1768291175443,htap,OLTP_BATCH,3,BATCH,81,,statements=1002
1768291175463,htap,OLTP_BATCH,0,BATCH,62,,statements=1002
1768291175472,htap,OLTP_BATCH,5,BATCH,74,,statements=1002
1768291175475,htap,OLTP_BATCH,2,BATCH,62,,statements=1002
1768291175483,htap,OLTP_BATCH,7,BATCH,66,,statements=1002
1768291175483,htap,OLTP_BATCH,8,BATCH,75,,statements=1002
1768291175487,htap,OLTP_BATCH,9,BATCH,71,,statements=1002
1768291175501,htap,OLTP_BATCH,6,BATCH,81,,statements=1002
1768291175507,htap,OLTP_BATCH,4,BATCH,68,,statements=1002
1768291175508,htap,OLTP_BATCH,1,BATCH,64,,statements=1002
1768291175523,htap,OLAP_QUERY,2,MAIN_OLAP,43,29419,
1768291175523,htap,OLAP_QUERY,0,MAIN_OLAP,42,29422,
1768291175537,htap,OLTP_BATCH,0,BATCH,72,,statements=1002
1768291175537,htap,OLTP_BATCH,3,BATCH,92,,statements=1002
1768291175539,htap,OLAP_QUERY,1,MAIN_OLAP,52,29424,
1768291175544,htap,OLTP_BATCH,5,BATCH,71,,statements=1002
1768291175550,htap,OLTP_BATCH,2,BATCH,73,,statements=1002
1768291175550,htap,OLTP_BATCH,9,BATCH,60,,statements=1002
1768291175551,htap,OLTP_BATCH,8,BATCH,66,,statements=1002
1768291175552,htap,OLTP_BATCH,7,BATCH,67,,statements=1002
1768291175569,htap,OLTP_BATCH,4,BATCH,60,,statements=1002
1768291175570,htap,OLTP_BATCH,1,BATCH,61,,statements=1002
1768291175571,htap,OLTP_BATCH,6,BATCH,68,,statements=1002
1768291175616,htap,OLTP_BATCH,3,BATCH,76,,statements=1002
1768291175616,htap,OLTP_BATCH,0,BATCH,77,,statements=1002
1768291175616,htap,OLTP_BATCH,5,BATCH,70,,statements=1002
1768291175616,htap,OLTP_BATCH,7,BATCH,62,,statements=1002
1768291175617,htap,OLTP_BATCH,2,BATCH,65,,statements=1002
1768291175619,htap,OLTP_BATCH,8,BATCH,65,,statements=1002
1768291175622,htap,OLTP_BATCH,9,BATCH,69,,statements=1002
1768291175629,htap,OLTP_BATCH,4,BATCH,59,,statements=1002
1768291175630,htap,OLTP_BATCH,1,BATCH,58,,statements=1002
